id,contrato_id,tipo,numero,receita_despesa,observacao,mesref,anoref,vencimento,retroativo,valor
37147822,67156,Termo de Apostilamento,00002/2022,Despesa,"O PRESENTE TERMO DE APOSTILAMENTO TEM POR OBJETO O REAJUSTE DO VALOR DA AVENÇA, COM BASE NO ÍNDICE NACIONAL DE PREÇOS AO CONSUMIDOR AMPLO (IPCA), EM 10,67% (DEZ VÍRGULA SESSENTA E SETE POR CENTO), INCIDENTE EXCLUSIVAMENTE SOBRE CUSTOS DE EPI, UNIFORMES E MATERIAIS/SANEANTES, COM INCIDÊNCIA A PARTIR DE 1º/11/2021. A REPACTUAÇÃO EM FUNÇÃO DE CONVENÇÃO COLETIVA DA CATEGORIA, VIGENTE EM 1º/1/2022, COM MAJORAÇÃO DE SALÁRIOS, MEDIANTE APLICAÇÃO DO PERCENTUAL DE 10,16% (DEZ VÍRGULA DEZESSEIS POR CENTO), CORREÇÃO DE VALORES DO AUXÍLIO ALIMENTAÇÃO E INDENIZAÇÕES EM FUNÇÃO DO AUMENTO DO SALÁRIO MÍNIMO NACIONAL, CONFORME MP Nº 1.091/2021, E A REDUÇÃO DA PROVISÃO PARA AVISO PRÉVIO, CONFORME PREVISTO NO ITEM 5.5 DO CONTRATO, SENDO ESTE INCIDENTE A PARTIR DE NOVEMBRO/2021.",3,2022,2022-08-09,Sim,78626.14
37147348,75354,Termo Aditivo,00001/2018,Despesa,PRORROGAÇÃO DA VIGÊNCIA DO CONTRATO DASEDE DA ARF/PAR PELO PERÍODO DE 48 MESES.,6,2021,2021-07-01,Não,4997.28
37147782,156355,Contrato,00032/2022,Despesa,CELEBRAÇÃO DO CONTRATO: 00032/2022 DE ACORDO COM PROCESSO NÚMERO: 23066.029472/2022-07,8,2022,2022-09-01,Não,60000.0
37147789,60200,Termo Aditivo,00002/2022,Despesa,"SEGUNDO TERMO ADITIVO DO CONTRATO Nº 226/2020, TEM POR OBJETO PRORROGAÇÃO DO PRAZO DO CONTRATO PELO PERÍODO DE 12 (DOZE) MESES, QUE DEVERÁ OCORRER DE 13/08/2022 A 13/08/2023.",2,2023,2023-03-01,Não,2263.48
37147263,75354,Termo Aditivo,00001/2016,Despesa,REDUÇÃO DE VALOR DE LOCAÇÃO.,7,2016,2016-08-01,Não,410.72
37147852,65105,Termo Aditivo,00001/2022,Receita,"REGISTRAR A ALTERAÇÃO DA RAZÃO SOCIAL E DO CONTROLE SOCIETÁRIO DA EMPRESA ""PETROBRÁS DISTRIBUIDOR S.A."" PARA ""VIBRA ENERGIA S.A."" E A RETIFICAÇÃO DO ITEM 1.1 DA CLÁUSULA PRIMEIRA.",1,2027,2027-02-01,Não,9005.56
37147797,48168,Termo Aditivo,00008/2022,Despesa,"ALTERAÇÃO DA RAZÃO SOCIAL DA CONTRATADA, AMORTIZAÇÃO DE CUSTOS NÃO RENOVÁVEIS, REEQUILÍBRIO ECONÔMICO-FINANCEIRO E REPACTUAÇÃO DOS PREÇOS.",3,2022,2022-08-19,Sim,24803.45
37147794,60200,Termo Aditivo,00002/2022,Despesa,"SEGUNDO TERMO ADITIVO DO CONTRATO Nº 226/2020, TEM POR OBJETO PRORROGAÇÃO DO PRAZO DO CONTRATO PELO PERÍODO DE 12 (DOZE) MESES, QUE DEVERÁ OCORRER DE 13/08/2022 A 13/08/2023.",7,2023,2023-08-01,Não,2263.48
37147764,30483,Termo Aditivo,00006/2021,Despesa,"PRORROGAÇÃO DO PRAZO DE VIGÊNCIA DO CONTRATO Nº 09/2018, QUE TRATA DA PRESTAÇÃO DE SERVIÇOS DE LIMPEZA E CONSERVAÇÃO PARA O IFMA CAMPUS PEDREIRAS,
CONFORME ESPECIFICAÇÕES, QUANTITATIVOS E EXIGÊNCIAS CONSTANTES NO TERMO DE REFERÊNCIA, ANEXO DO EDITAL DO PREGÃO ELETRÔNICO NO 02/2018.",5,2022,2022-06-01,Não,16629.86
37147345,75354,Termo Aditivo,00001/2018,Despesa,PRORROGAÇÃO DA VIGÊNCIA DO CONTRATO DASEDE DA ARF/PAR PELO PERÍODO DE 48 MESES.,3,2021,2021-04-01,Não,4997.28
37147768,30483,Termo Aditivo,00006/2021,Despesa,"PRORROGAÇÃO DO PRAZO DE VIGÊNCIA DO CONTRATO Nº 09/2018, QUE TRATA DA PRESTAÇÃO DE SERVIÇOS DE LIMPEZA E CONSERVAÇÃO PARA O IFMA CAMPUS PEDREIRAS,
CONFORME ESPECIFICAÇÕES, QUANTITATIVOS E EXIGÊNCIAS CONSTANTES NO TERMO DE REFERÊNCIA, ANEXO DO EDITAL DO PREGÃO ELETRÔNICO NO 02/2018.",9,2022,2022-10-01,Não,16629.86
37147546,156349,Contrato,32154/2022,Despesa,CELEBRAÇÃO DO CONTRATO: 32154/2022 DE ACORDO COM PROCESSO NÚMERO: 23305.015241/2022-48,11,2022,2022-12-01,Não,13682.9
37147825,67156,Termo de Apostilamento,00002/2022,Despesa,"O PRESENTE TERMO DE APOSTILAMENTO TEM POR OBJETO O REAJUSTE DO VALOR DA AVENÇA, COM BASE NO ÍNDICE NACIONAL DE PREÇOS AO CONSUMIDOR AMPLO (IPCA), EM 10,67% (DEZ VÍRGULA SESSENTA E SETE POR CENTO), INCIDENTE EXCLUSIVAMENTE SOBRE CUSTOS DE EPI, UNIFORMES E MATERIAIS/SANEANTES, COM INCIDÊNCIA A PARTIR DE 1º/11/2021. A REPACTUAÇÃO EM FUNÇÃO DE CONVENÇÃO COLETIVA DA CATEGORIA, VIGENTE EM 1º/1/2022, COM MAJORAÇÃO DE SALÁRIOS, MEDIANTE APLICAÇÃO DO PERCENTUAL DE 10,16% (DEZ VÍRGULA DEZESSEIS POR CENTO), CORREÇÃO DE VALORES DO AUXÍLIO ALIMENTAÇÃO E INDENIZAÇÕES EM FUNÇÃO DO AUMENTO DO SALÁRIO MÍNIMO NACIONAL, CONFORME MP Nº 1.091/2021, E A REDUÇÃO DA PROVISÃO PARA AVISO PRÉVIO, CONFORME PREVISTO NO ITEM 5.5 DO CONTRATO, SENDO ESTE INCIDENTE A PARTIR DE NOVEMBRO/2021.",6,2022,2022-08-09,Sim,78626.14
37147849,65105,Termo Aditivo,00001/2022,Receita,"REGISTRAR A ALTERAÇÃO DA RAZÃO SOCIAL E DO CONTROLE SOCIETÁRIO DA EMPRESA ""PETROBRÁS DISTRIBUIDOR S.A."" PARA ""VIBRA ENERGIA S.A."" E A RETIFICAÇÃO DO ITEM 1.1 DA CLÁUSULA PRIMEIRA.",10,2026,2026-11-01,Não,9005.56
37147821,67156,Termo de Apostilamento,00002/2022,Despesa,"O PRESENTE TERMO DE APOSTILAMENTO TEM POR OBJETO O REAJUSTE DO VALOR DA AVENÇA, COM BASE NO ÍNDICE NACIONAL DE PREÇOS AO CONSUMIDOR AMPLO (IPCA), EM 10,67% (DEZ VÍRGULA SESSENTA E SETE POR CENTO), INCIDENTE EXCLUSIVAMENTE SOBRE CUSTOS DE EPI, UNIFORMES E MATERIAIS/SANEANTES, COM INCIDÊNCIA A PARTIR DE 1º/11/2021. A REPACTUAÇÃO EM FUNÇÃO DE CONVENÇÃO COLETIVA DA CATEGORIA, VIGENTE EM 1º/1/2022, COM MAJORAÇÃO DE SALÁRIOS, MEDIANTE APLICAÇÃO DO PERCENTUAL DE 10,16% (DEZ VÍRGULA DEZESSEIS POR CENTO), CORREÇÃO DE VALORES DO AUXÍLIO ALIMENTAÇÃO E INDENIZAÇÕES EM FUNÇÃO DO AUMENTO DO SALÁRIO MÍNIMO NACIONAL, CONFORME MP Nº 1.091/2021, E A REDUÇÃO DA PROVISÃO PARA AVISO PRÉVIO, CONFORME PREVISTO NO ITEM 5.5 DO CONTRATO, SENDO ESTE INCIDENTE A PARTIR DE NOVEMBRO/2021.",2,2022,2022-08-09,Sim,78626.14
37147548,156349,Contrato,32154/2022,Despesa,CELEBRAÇÃO DO CONTRATO: 32154/2022 DE ACORDO COM PROCESSO NÚMERO: 23305.015241/2022-48,1,2023,2023-02-01,Não,13682.9
37147754,30483,Termo Aditivo,00002/2020,Despesa,"SEGUNDO TERMO ADITIVO DE PRORROGAÇÃO DE PRAZO DO CONTRATO 09/2018, QUE TRATA DOS SERVIÇOS DE LIMPEZA E CONSERVAÇÃO DO IFMA CAMPUS PEDREIRAS.",7,2021,2021-08-01,Não,16629.86
37147826,67156,Termo de Apostilamento,00002/2022,Despesa,"O PRESENTE TERMO DE APOSTILAMENTO TEM POR OBJETO O REAJUSTE DO VALOR DA AVENÇA, COM BASE NO ÍNDICE NACIONAL DE PREÇOS AO CONSUMIDOR AMPLO (IPCA), EM 10,67% (DEZ VÍRGULA SESSENTA E SETE POR CENTO), INCIDENTE EXCLUSIVAMENTE SOBRE CUSTOS DE EPI, UNIFORMES E MATERIAIS/SANEANTES, COM INCIDÊNCIA A PARTIR DE 1º/11/2021. A REPACTUAÇÃO EM FUNÇÃO DE CONVENÇÃO COLETIVA DA CATEGORIA, VIGENTE EM 1º/1/2022, COM MAJORAÇÃO DE SALÁRIOS, MEDIANTE APLICAÇÃO DO PERCENTUAL DE 10,16% (DEZ VÍRGULA DEZESSEIS POR CENTO), CORREÇÃO DE VALORES DO AUXÍLIO ALIMENTAÇÃO E INDENIZAÇÕES EM FUNÇÃO DO AUMENTO DO SALÁRIO MÍNIMO NACIONAL, CONFORME MP Nº 1.091/2021, E A REDUÇÃO DA PROVISÃO PARA AVISO PRÉVIO, CONFORME PREVISTO NO ITEM 5.5 DO CONTRATO, SENDO ESTE INCIDENTE A PARTIR DE NOVEMBRO/2021.",7,2022,2022-08-09,Sim,78626.14
37147851,65105,Termo Aditivo,00001/2022,Receita,"REGISTRAR A ALTERAÇÃO DA RAZÃO SOCIAL E DO CONTROLE SOCIETÁRIO DA EMPRESA ""PETROBRÁS DISTRIBUIDOR S.A."" PARA ""VIBRA ENERGIA S.A."" E A RETIFICAÇÃO DO ITEM 1.1 DA CLÁUSULA PRIMEIRA.",12,2026,2027-01-01,Não,9005.56
37147823,67156,Termo de Apostilamento,00002/2022,Despesa,"O PRESENTE TERMO DE APOSTILAMENTO TEM POR OBJETO O REAJUSTE DO VALOR DA AVENÇA, COM BASE NO ÍNDICE NACIONAL DE PREÇOS AO CONSUMIDOR AMPLO (IPCA), EM 10,67% (DEZ VÍRGULA SESSENTA E SETE POR CENTO), INCIDENTE EXCLUSIVAMENTE SOBRE CUSTOS DE EPI, UNIFORMES E MATERIAIS/SANEANTES, COM INCIDÊNCIA A PARTIR DE 1º/11/2021. A REPACTUAÇÃO EM FUNÇÃO DE CONVENÇÃO COLETIVA DA CATEGORIA, VIGENTE EM 1º/1/2022, COM MAJORAÇÃO DE SALÁRIOS, MEDIANTE APLICAÇÃO DO PERCENTUAL DE 10,16% (DEZ VÍRGULA DEZESSEIS POR CENTO), CORREÇÃO DE VALORES DO AUXÍLIO ALIMENTAÇÃO E INDENIZAÇÕES EM FUNÇÃO DO AUMENTO DO SALÁRIO MÍNIMO NACIONAL, CONFORME MP Nº 1.091/2021, E A REDUÇÃO DA PROVISÃO PARA AVISO PRÉVIO, CONFORME PREVISTO NO ITEM 5.5 DO CONTRATO, SENDO ESTE INCIDENTE A PARTIR DE NOVEMBRO/2021.",4,2022,2022-08-09,Sim,78626.14
37147796,48168,Termo Aditivo,00008/2022,Despesa,"ALTERAÇÃO DA RAZÃO SOCIAL DA CONTRATADA, AMORTIZAÇÃO DE CUSTOS NÃO RENOVÁVEIS, REEQUILÍBRIO ECONÔMICO-FINANCEIRO E REPACTUAÇÃO DOS PREÇOS.",2,2022,2022-08-19,Sim,24803.45
37147856,65105,Termo Aditivo,00001/2022,Receita,"REGISTRAR A ALTERAÇÃO DA RAZÃO SOCIAL E DO CONTROLE SOCIETÁRIO DA EMPRESA ""PETROBRÁS DISTRIBUIDOR S.A."" PARA ""VIBRA ENERGIA S.A."" E A RETIFICAÇÃO DO ITEM 1.1 DA CLÁUSULA PRIMEIRA.",5,2027,2027-06-01,Não,9005.56
37147847,65105,Termo Aditivo,00001/2022,Receita,"REGISTRAR A ALTERAÇÃO DA RAZÃO SOCIAL E DO CONTROLE SOCIETÁRIO DA EMPRESA ""PETROBRÁS DISTRIBUIDOR S.A."" PARA ""VIBRA ENERGIA S.A."" E A RETIFICAÇÃO DO ITEM 1.1 DA CLÁUSULA PRIMEIRA.",8,2026,2026-09-01,Não,9005.56
37147265,75354,Termo Aditivo,00001/2016,Despesa,REDUÇÃO DE VALOR DE LOCAÇÃO.,9,2016,2016-10-01,Não,410.72
37147757,30483,Termo Aditivo,00002/2020,Despesa,"SEGUNDO TERMO ADITIVO DE PRORROGAÇÃO DE PRAZO DO CONTRATO 09/2018, QUE TRATA DOS SERVIÇOS DE LIMPEZA E CONSERVAÇÃO DO IFMA CAMPUS PEDREIRAS.",10,2021,2021-11-01,Não,16629.86
37147264,75354,Termo Aditivo,00001/2016,Despesa,REDUÇÃO DE VALOR DE LOCAÇÃO.,8,2016,2016-09-01,Não,410.72
37147349,75354,Termo Aditivo,00001/2018,Despesa,PRORROGAÇÃO DA VIGÊNCIA DO CONTRATO DASEDE DA ARF/PAR PELO PERÍODO DE 48 MESES.,7,2021,2021-08-01,Não,4997.28
37147746,30483,Termo Aditivo,00002/2020,Despesa,"SEGUNDO TERMO ADITIVO DE PRORROGAÇÃO DE PRAZO DO CONTRATO 09/2018, QUE TRATA DOS SERVIÇOS DE LIMPEZA E CONSERVAÇÃO DO IFMA CAMPUS PEDREIRAS.",11,2020,2020-12-01,Não,16629.86
37147753,30483,Termo Aditivo,00002/2020,Despesa,"SEGUNDO TERMO ADITIVO DE PRORROGAÇÃO DE PRAZO DO CONTRATO 09/2018, QUE TRATA DOS SERVIÇOS DE LIMPEZA E CONSERVAÇÃO DO IFMA CAMPUS PEDREIRAS.",6,2021,2021-07-01,Não,16629.86
37147838,156352,Contrato,00006/2022,Despesa,CELEBRAÇÃO DO CONTRATO: 00006/2022 DE ACORDO COM PROCESSO NÚMERO: 23257.001715/2021-14,7,2023,2023-08-01,Não,114739.02
37147350,75354,Termo Aditivo,00001/2018,Despesa,PRORROGAÇÃO DA VIGÊNCIA DO CONTRATO DASEDE DA ARF/PAR PELO PERÍODO DE 48 MESES.,8,2021,2021-09-01,Não,4997.28
37147801,48168,Termo Aditivo,00008/2022,Despesa,"ALTERAÇÃO DA RAZÃO SOCIAL DA CONTRATADA, AMORTIZAÇÃO DE CUSTOS NÃO RENOVÁVEIS, REEQUILÍBRIO ECONÔMICO-FINANCEIRO E REPACTUAÇÃO DOS PREÇOS.",7,2022,2022-08-19,Sim,24803.45
37147347,75354,Termo Aditivo,00001/2018,Despesa,PRORROGAÇÃO DA VIGÊNCIA DO CONTRATO DASEDE DA ARF/PAR PELO PERÍODO DE 48 MESES.,5,2021,2021-06-01,Não,4997.28
37147748,30483,Termo Aditivo,00002/2020,Despesa,"SEGUNDO TERMO ADITIVO DE PRORROGAÇÃO DE PRAZO DO CONTRATO 09/2018, QUE TRATA DOS SERVIÇOS DE LIMPEZA E CONSERVAÇÃO DO IFMA CAMPUS PEDREIRAS.",1,2021,2021-02-01,Não,16629.86
37147758,30483,Termo Aditivo,00006/2021,Despesa,"PRORROGAÇÃO DO PRAZO DE VIGÊNCIA DO CONTRATO Nº 09/2018, QUE TRATA DA PRESTAÇÃO DE SERVIÇOS DE LIMPEZA E CONSERVAÇÃO PARA O IFMA CAMPUS PEDREIRAS,
CONFORME ESPECIFICAÇÕES, QUANTITATIVOS E EXIGÊNCIAS CONSTANTES NO TERMO DE REFERÊNCIA, ANEXO DO EDITAL DO PREGÃO ELETRÔNICO NO 02/2018.",11,2021,2021-12-01,Não,16629.86
37147816,67156,Termo de Apostilamento,00002/2022,Despesa,"O PRESENTE TERMO DE APOSTILAMENTO TEM POR OBJETO O REAJUSTE DO VALOR DA AVENÇA, COM BASE NO ÍNDICE NACIONAL DE PREÇOS AO CONSUMIDOR AMPLO (IPCA), EM 10,67% (DEZ VÍRGULA SESSENTA E SETE POR CENTO), INCIDENTE EXCLUSIVAMENTE SOBRE CUSTOS DE EPI, UNIFORMES E MATERIAIS/SANEANTES, COM INCIDÊNCIA A PARTIR DE 1º/11/2021. A REPACTUAÇÃO EM FUNÇÃO DE CONVENÇÃO COLETIVA DA CATEGORIA, VIGENTE EM 1º/1/2022, COM MAJORAÇÃO DE SALÁRIOS, MEDIANTE APLICAÇÃO DO PERCENTUAL DE 10,16% (DEZ VÍRGULA DEZESSEIS POR CENTO), CORREÇÃO DE VALORES DO AUXÍLIO ALIMENTAÇÃO E INDENIZAÇÕES EM FUNÇÃO DO AUMENTO DO SALÁRIO MÍNIMO NACIONAL, CONFORME MP Nº 1.091/2021, E A REDUÇÃO DA PROVISÃO PARA AVISO PRÉVIO, CONFORME PREVISTO NO ITEM 5.5 DO CONTRATO, SENDO ESTE INCIDENTE A PARTIR DE NOVEMBRO/2021.",9,2022,2022-10-01,Não,45453.83
37147798,48168,Termo Aditivo,00008/2022,Despesa,"ALTERAÇÃO DA RAZÃO SOCIAL DA CONTRATADA, AMORTIZAÇÃO DE CUSTOS NÃO RENOVÁVEIS, REEQUILÍBRIO ECONÔMICO-FINANCEIRO E REPACTUAÇÃO DOS PREÇOS.",4,2022,2022-08-19,Sim,24803.45
37147888,65105,Termo Aditivo,00001/2022,Receita,"REGISTRAR A ALTERAÇÃO DA RAZÃO SOCIAL E DO CONTROLE SOCIETÁRIO DA EMPRESA ""PETROBRÁS DISTRIBUIDOR S.A."" PARA ""VIBRA ENERGIA S.A."" E A RETIFICAÇÃO DO ITEM 1.1 DA CLÁUSULA PRIMEIRA.",1,2030,2030-02-01,Não,9005.56
37147846,65105,Termo Aditivo,00001/2022,Receita,"REGISTRAR A ALTERAÇÃO DA RAZÃO SOCIAL E DO CONTROLE SOCIETÁRIO DA EMPRESA ""PETROBRÁS DISTRIBUIDOR S.A."" PARA ""VIBRA ENERGIA S.A."" E A RETIFICAÇÃO DO ITEM 1.1 DA CLÁUSULA PRIMEIRA.",7,2026,2026-08-01,Não,9005.56
37147267,75354,Termo Aditivo,00001/2016,Despesa,REDUÇÃO DE VALOR DE LOCAÇÃO.,11,2016,2016-12-01,Não,410.72
37147343,75354,Termo Aditivo,00001/2018,Despesa,PRORROGAÇÃO DA VIGÊNCIA DO CONTRATO DASEDE DA ARF/PAR PELO PERÍODO DE 48 MESES.,1,2021,2021-02-01,Não,282.28
37147755,30483,Termo Aditivo,00002/2020,Despesa,"SEGUNDO TERMO ADITIVO DE PRORROGAÇÃO DE PRAZO DO CONTRATO 09/2018, QUE TRATA DOS SERVIÇOS DE LIMPEZA E CONSERVAÇÃO DO IFMA CAMPUS PEDREIRAS.",8,2021,2021-09-01,Não,16629.86
37147848,65105,Termo Aditivo,00001/2022,Receita,"REGISTRAR A ALTERAÇÃO DA RAZÃO SOCIAL E DO CONTROLE SOCIETÁRIO DA EMPRESA ""PETROBRÁS DISTRIBUIDOR S.A."" PARA ""VIBRA ENERGIA S.A."" E A RETIFICAÇÃO DO ITEM 1.1 DA CLÁUSULA PRIMEIRA.",9,2026,2026-10-01,Não,9005.56
37147854,65105,Termo Aditivo,00001/2022,Receita,"REGISTRAR A ALTERAÇÃO DA RAZÃO SOCIAL E DO CONTROLE SOCIETÁRIO DA EMPRESA ""PETROBRÁS DISTRIBUIDOR S.A."" PARA ""VIBRA ENERGIA S.A."" E A RETIFICAÇÃO DO ITEM 1.1 DA CLÁUSULA PRIMEIRA.",3,2027,2027-04-01,Não,9005.56
37147843,65105,Termo Aditivo,00001/2022,Receita,"REGISTRAR A ALTERAÇÃO DA RAZÃO SOCIAL E DO CONTROLE SOCIETÁRIO DA EMPRESA ""PETROBRÁS DISTRIBUIDOR S.A."" PARA ""VIBRA ENERGIA S.A."" E A RETIFICAÇÃO DO ITEM 1.1 DA CLÁUSULA PRIMEIRA.",4,2026,2026-05-01,Não,9005.56
37147844,65105,Termo Aditivo,00001/2022,Receita,"REGISTRAR A ALTERAÇÃO DA RAZÃO SOCIAL E DO CONTROLE SOCIETÁRIO DA EMPRESA ""PETROBRÁS DISTRIBUIDOR S.A."" PARA ""VIBRA ENERGIA S.A."" E A RETIFICAÇÃO DO ITEM 1.1 DA CLÁUSULA PRIMEIRA.",5,2026,2026-06-01,Não,9005.56
37147886,65105,Termo Aditivo,00001/2022,Receita,"REGISTRAR A ALTERAÇÃO DA RAZÃO SOCIAL E DO CONTROLE SOCIETÁRIO DA EMPRESA ""PETROBRÁS DISTRIBUIDOR S.A."" PARA ""VIBRA ENERGIA S.A."" E A RETIFICAÇÃO DO ITEM 1.1 DA CLÁUSULA PRIMEIRA.",11,2029,2029-12-01,Não,9005.56
37147815,67156,Termo de Apostilamento,00002/2022,Despesa,"O PRESENTE TERMO DE APOSTILAMENTO TEM POR OBJETO O REAJUSTE DO VALOR DA AVENÇA, COM BASE NO ÍNDICE NACIONAL DE PREÇOS AO CONSUMIDOR AMPLO (IPCA), EM 10,67% (DEZ VÍRGULA SESSENTA E SETE POR CENTO), INCIDENTE EXCLUSIVAMENTE SOBRE CUSTOS DE EPI, UNIFORMES E MATERIAIS/SANEANTES, COM INCIDÊNCIA A PARTIR DE 1º/11/2021. A REPACTUAÇÃO EM FUNÇÃO DE CONVENÇÃO COLETIVA DA CATEGORIA, VIGENTE EM 1º/1/2022, COM MAJORAÇÃO DE SALÁRIOS, MEDIANTE APLICAÇÃO DO PERCENTUAL DE 10,16% (DEZ VÍRGULA DEZESSEIS POR CENTO), CORREÇÃO DE VALORES DO AUXÍLIO ALIMENTAÇÃO E INDENIZAÇÕES EM FUNÇÃO DO AUMENTO DO SALÁRIO MÍNIMO NACIONAL, CONFORME MP Nº 1.091/2021, E A REDUÇÃO DA PROVISÃO PARA AVISO PRÉVIO, CONFORME PREVISTO NO ITEM 5.5 DO CONTRATO, SENDO ESTE INCIDENTE A PARTIR DE NOVEMBRO/2021.",8,2022,2022-09-01,Não,45453.83
37147344,75354,Termo Aditivo,00001/2018,Despesa,PRORROGAÇÃO DA VIGÊNCIA DO CONTRATO DASEDE DA ARF/PAR PELO PERÍODO DE 48 MESES.,2,2021,2021-03-01,Não,4997.28
37147830,156352,Contrato,00006/2022,Despesa,CELEBRAÇÃO DO CONTRATO: 00006/2022 DE ACORDO COM PROCESSO NÚMERO: 23257.001715/2021-14,11,2022,2022-12-01,Não,114739.02
37147270,75354,Termo Aditivo,00001/2016,Despesa,REDUÇÃO DE VALOR DE LOCAÇÃO.,2,2017,2017-03-01,Não,410.72
37147818,67156,Termo de Apostilamento,00002/2022,Despesa,"O PRESENTE TERMO DE APOSTILAMENTO TEM POR OBJETO O REAJUSTE DO VALOR DA AVENÇA, COM BASE NO ÍNDICE NACIONAL DE PREÇOS AO CONSUMIDOR AMPLO (IPCA), EM 10,67% (DEZ VÍRGULA SESSENTA E SETE POR CENTO), INCIDENTE EXCLUSIVAMENTE SOBRE CUSTOS DE EPI, UNIFORMES E MATERIAIS/SANEANTES, COM INCIDÊNCIA A PARTIR DE 1º/11/2021. A REPACTUAÇÃO EM FUNÇÃO DE CONVENÇÃO COLETIVA DA CATEGORIA, VIGENTE EM 1º/1/2022, COM MAJORAÇÃO DE SALÁRIOS, MEDIANTE APLICAÇÃO DO PERCENTUAL DE 10,16% (DEZ VÍRGULA DEZESSEIS POR CENTO), CORREÇÃO DE VALORES DO AUXÍLIO ALIMENTAÇÃO E INDENIZAÇÕES EM FUNÇÃO DO AUMENTO DO SALÁRIO MÍNIMO NACIONAL, CONFORME MP Nº 1.091/2021, E A REDUÇÃO DA PROVISÃO PARA AVISO PRÉVIO, CONFORME PREVISTO NO ITEM 5.5 DO CONTRATO, SENDO ESTE INCIDENTE A PARTIR DE NOVEMBRO/2021.",11,2021,2022-08-09,Sim,78626.14
37147346,75354,Termo Aditivo,00001/2018,Despesa,PRORROGAÇÃO DA VIGÊNCIA DO CONTRATO DASEDE DA ARF/PAR PELO PERÍODO DE 48 MESES.,4,2021,2021-05-01,Não,4997.28
37147853,65105,Termo Aditivo,00001/2022,Receita,"REGISTRAR A ALTERAÇÃO DA RAZÃO SOCIAL E DO CONTROLE SOCIETÁRIO DA EMPRESA ""PETROBRÁS DISTRIBUIDOR S.A."" PARA ""VIBRA ENERGIA S.A."" E A RETIFICAÇÃO DO ITEM 1.1 DA CLÁUSULA PRIMEIRA.",2,2027,2027-03-01,Não,9005.56
37147832,156352,Contrato,00006/2022,Despesa,CELEBRAÇÃO DO CONTRATO: 00006/2022 DE ACORDO COM PROCESSO NÚMERO: 23257.001715/2021-14,1,2023,2023-02-01,Não,114739.02
37147913,65105,Termo Aditivo,00001/2022,Receita,"REGISTRAR A ALTERAÇÃO DA RAZÃO SOCIAL E DO CONTROLE SOCIETÁRIO DA EMPRESA ""PETROBRÁS DISTRIBUIDOR S.A."" PARA ""VIBRA ENERGIA S.A."" E A RETIFICAÇÃO DO ITEM 1.1 DA CLÁUSULA PRIMEIRA.",2,2032,2032-03-01,Não,9005.56
37147911,65105,Termo Aditivo,00001/2022,Receita,"REGISTRAR A ALTERAÇÃO DA RAZÃO SOCIAL E DO CONTROLE SOCIETÁRIO DA EMPRESA ""PETROBRÁS DISTRIBUIDOR S.A."" PARA ""VIBRA ENERGIA S.A."" E A RETIFICAÇÃO DO ITEM 1.1 DA CLÁUSULA PRIMEIRA.",12,2031,2032-01-01,Não,9005.56
37147837,156352,Contrato,00006/2022,Despesa,CELEBRAÇÃO DO CONTRATO: 00006/2022 DE ACORDO COM PROCESSO NÚMERO: 23257.001715/2021-14,6,2023,2023-07-01,Não,114739.02
37147800,48168,Termo Aditivo,00008/2022,Despesa,"ALTERAÇÃO DA RAZÃO SOCIAL DA CONTRATADA, AMORTIZAÇÃO DE CUSTOS NÃO RENOVÁVEIS, REEQUILÍBRIO ECONÔMICO-FINANCEIRO E REPACTUAÇÃO DOS PREÇOS.",6,2022,2022-08-19,Sim,24803.45
37147890,65105,Termo Aditivo,00001/2022,Receita,"REGISTRAR A ALTERAÇÃO DA RAZÃO SOCIAL E DO CONTROLE SOCIETÁRIO DA EMPRESA ""PETROBRÁS DISTRIBUIDOR S.A."" PARA ""VIBRA ENERGIA S.A."" E A RETIFICAÇÃO DO ITEM 1.1 DA CLÁUSULA PRIMEIRA.",3,2030,2030-04-01,Não,9005.56
37147855,65105,Termo Aditivo,00001/2022,Receita,"REGISTRAR A ALTERAÇÃO DA RAZÃO SOCIAL E DO CONTROLE SOCIETÁRIO DA EMPRESA ""PETROBRÁS DISTRIBUIDOR S.A."" PARA ""VIBRA ENERGIA S.A."" E A RETIFICAÇÃO DO ITEM 1.1 DA CLÁUSULA PRIMEIRA.",4,2027,2027-05-01,Não,9005.56
37147352,75354,Termo Aditivo,00001/2018,Despesa,PRORROGAÇÃO DA VIGÊNCIA DO CONTRATO DASEDE DA ARF/PAR PELO PERÍODO DE 48 MESES.,10,2021,2021-11-01,Não,4997.28
37147802,48168,Termo Aditivo,00008/2022,Despesa,"ALTERAÇÃO DA RAZÃO SOCIAL DA CONTRATADA, AMORTIZAÇÃO DE CUSTOS NÃO RENOVÁVEIS, REEQUILÍBRIO ECONÔMICO-FINANCEIRO E REPACTUAÇÃO DOS PREÇOS.",8,2022,2022-08-19,Sim,24803.45
37147269,75354,Termo Aditivo,00001/2016,Despesa,REDUÇÃO DE VALOR DE LOCAÇÃO.,1,2017,2017-02-01,Não,410.72
